'RMBS','35059','2016-10-0421:11:54','904','1','0','8611','410','V.T.','Pagante'
'RMBS','96031','2016-10-0318:47:53','904','1','0','8611','400','V.T.','Pagante'
'RMBS','2633','2016-10-0606:48:12','904','0','1','8611','400','V.T.','Pagante'
'RMBS','67205','2017-10-0405:52:02','904','0','1','8611','400','V.T.','Pagante'
'RMBS','121306','2016-10-0707:54:06','904','1','0','8611','410','V.T.','Pagante'
'RMBS','146691','2017-10-0318:25:58','904','0','0','8611','400','V.T.','Pagante'
'RMBS','84430','2017-10-0405:49:38','904','0','1','8611','400','V.T.','Pagante'
'RMBS','76446','2016-10-0210:08:34','904','0','0','8611','400','V.T.','Pagante'
'RMBS','107436','2017-10-0218:03:50','904','0','1','8611','400','V.T.','Pagante'
'RMBS','107436','2017-10-0406:58:45','904','1','0','8611','400','V.T.','Pagante'
'RMBS','60544','2016-10-0108:06:38','904','1','0','8611','410','V.T.','Pagante'
'RMBS','60544','2016-10-0108:06:42','904','1','0','8611','410','V.T.','Pagante'
'RMBS','149174','2016-10-0718:37:55','904','1','0','8611','410','V.T.','Pagante'
'RMBS','126451','2016-10-0216:33:01','904','1','0','8611','400','V.T.','Pagante'
'RMBS','32218','2016-10-0608:01:43','904','1','0','8611','410','V.T.','Pagante'
'RMBS','22683','2017-10-0113:34:14','904','0','1','8611','400','V.T.','Pagante'
'RMBS','113717','2017-10-0306:55:56','904','0','1','8611','400','V.T.','Pagante'
'RMBS','113717','2017-10-0206:55:46','904','0','1','8611','400','V.T.','Pagante'
'RMBS','96945','2017-10-0206:55:41','904','0','1','8611','400','V.T.','Pagante'
'RMBS','166392','2016-10-0710:59:58','904','0','1','8611','410','V.T.','Pagante'
'RMBS','166392','2016-10-0511:02:00','904','0','1','8611','410','V.T.','Pagante'
'RMBS','146327','2016-10-0412:16:38','904','1','0','8611','410','V.T.','Pagante'
'RMBS','146814','2017-10-0405:35:12','904','1','0','8611','400','V.T.','Pagante'
'RMBS','76130','2017-10-0520:12:26','904','1','0','8611','400','V.T.','Pagante'
'RMBS','73411','2017-10-0720:30:46','904','1','0','8611','400','V.T.','Pagante'
'RMBS','43881','2017-10-0309:15:45','904','0','0','8611','400','V.T.','Pagante'
'RMBS','43881','2017-10-0509:15:58','904','0','0','8611','400','V.T.','Pagante'
'RMBS','27321','2017-10-0514:47:23','904','1','0','8611','400','V.T.','Pagante'
'RMBS','17815','2016-10-0323:27:11','904','1','0','8611','400','V.T.','Pagante'
'RMBS','83667','2016-10-0519:04:31','904','1','0','8611','400','V.T.','Pagante'
'RMBS','124301','2016-10-0223:26:04','904','0','1','8611','410','V.T.','Pagante'
'RMBS','42091','2017-10-0618:27:39','904','0','0','8611','400','V.T.','Pagante'
'RMBS','90823','2016-10-0708:41:38','904','1','0','8611','400','V.T.','Pagante'
'RMBS','53511','2016-10-0223:30:35','904','0','0','8611','400','V.T.','Pagante'
'RMBS','8832','2016-10-0416:39:13','904','1','0','8611','410','V.T.','Pagante'
'RMBS','29581','2017-10-0722:59:33','904','1','0','8611','400','V.T.','Pagante'
'RMBS','137596','2017-10-0318:22:39','904','0','0','8611','400','V.T.','Pagante'
'RMBS','137596','2017-10-0218:23:14','904','0','0','8611','400','V.T.','Pagante'
'RMBS','137596','2017-10-0518:24:54','904','0','0','8611','400','V.T.','Pagante'
'RMBS','70174','2017-10-0114:39:31','904','1','0','8611','400','V.T.','Pagante'
'RMBS','64939','2016-10-0111:19:09','904','0','0','8611','410','V.T.','Pagante'
'RMBS','64939','2016-10-0111:19:17','904','0','0','8611','410','V.T.','Pagante'
'RMBS','3529','2017-10-0313:25:54','904','0','1','8611','400','V.T.','Pagante'
'RMBS','3529','2017-10-0613:28:11','904','0','1','8611','400','V.T.','Pagante'
'RMBS','109675','2017-10-0307:44:43','904','0','0','8611','400','V.T.','Pagante'
'RMBS','69774','2017-10-0719:31:47','904','0','1','8611','400','V.T.','Pagante'
'RMBS','9414','2016-10-0708:52:18','904','0','1','8611','410','V.T.','Pagante'
'RMBS','121760','2016-10-0322:55:19','904','1','0','8611','400','V.T.','Pagante'
'RMBS','156645','2017-10-0407:48:01','904','0','1','8611','400','V.T.','Pagante'
'RMBS','65534','2016-10-0613:03:57','904','0','1','8611','410','V.T.','Pagante'
'RMBS','65534','2016-10-0713:14:43','904','0','1','8611','410','V.T.','Pagante'
'RMBS','65534','2016-10-0413:04:34','904','0','1','8611','410','V.T.','Pagante'
'RMBS','65534','2016-10-0312:53:26','904','0','1','8611','410','V.T.','Pagante'
'RMBS','91058','2017-10-0310:58:17','904','1','0','8611','400','V.T.','Pagante'
'RMBS','61241','2016-10-0413:04:27','904','0','1','8611','410','V.T.','Pagante'
'RMBS','61241','2016-10-0414:40:09','904','1','0','8611','410','V.T.','Pagante'
'RMBS','23935','2016-10-0111:00:38','904','0','1','8611','410','V.T.','Pagante'
'RMBS','142','2016-10-0618:50:54','904','1','0','8611','410','V.T.','Pagante'
'RMBS','142','2016-10-0518:48:45','904','1','0','8611','410','V.T.','Pagante'
'RMBS','142','2016-10-0318:51:39','904','1','0','8611','410','V.T.','Pagante'
'RMBS','25575','2016-10-0412:04:44','904','1','0','8611','410','V.T.','Pagante'
'RMBS','123497','2016-10-0416:20:03','904','1','0','8611','400','V.T.','Pagante'
'RMBS','123497','2016-10-0316:21:10','904','1','0','8611','400','V.T.','Pagante'
'RMBS','88208','2017-10-0514:48:31','904','1','0','8611','400','V.T.','Pagante'
'RMBS','13878','2016-10-0713:38:02','904','0','0','8611','410','V.T.','Pagante'
'RMBS','19926','2017-10-0120:16:08','904','1','0','8611','400','V.T.','Pagante'
