['630102', '', 'Avenida Afonso Pena, 774', '', '-23.977537417826607', '-46.29677597171905', '', '', '0', '']
['31310219', '', 'Avenida Afonso Pena, 814-816', '', '-23.979169888108466', '-46.29431949051375', '', '', '0', '']
['4001335', '', 'Avenida M\xc3\xa1rio Covas, 2414-2540', '', '-23.979778098373895', '-46.29412743800138', '', '', '0', '']
['2151014', '', 'Avenida Ayrton Senna da Silva, 15276-15390', '', '-23.99199755972446', '-46.40340070322237', '', '', '0', '']
['1991013', '', 'Avenida Lu\xc3\xads Ant\xc3\xb4nio Pimenta, 627-667', '', '-23.972251842360606', '-46.39870387078095', '', '', '0', '']
['2153011', '', 'Avenida Lu\xc3\xads Ant\xc3\xb4nio Pimenta, 1815-1915', '', '-23.972157346882433', '-46.39761306717189', '', '', '0', '']
['1940013', '', 'Rua do Rio Branco, 60', '', '-23.96829474588285', '-46.38214507291826', '', '', '0', '']
['2155010', '', 'Avenida Manoel da N\xc3\xb3brega, 548-694', '', '-23.970458773133274', '-46.36776148027481', '', '', '0', '']
['2039024', '', 'Avenida Padre Manoel da N\xc3\xb3brega, 270', '', '-23.969838731056615', '-46.36422239015769', '', '', '0', '']
['1917024', '', 'Avenida Ayrton Senna da Silva, 1708-1779', '', '-23.9686114631401', '-46.357381883205676', '', '', '0', '']
['2116005', '', 'Avenida Padre Manoel da Nobrega, 1632', '', '-23.968675288414133', '-46.36098861434833', '', '', '0', '']
['2109007', '', 'Avenida Padre Manoel da N\xc3\xb3brega, 1093-1423', '', '-23.969074266212992', '-46.3627356474117', '', '', '0', '']
['2085007', '', 'Avenida Padre Manoel da Nobrega, 749', '', '-23.970375781122996', '-46.368599612029016', '', '', '0', '']
['2116006', '', 'Avenida Presidente Wilson, 1403-1515', '', '-23.97092750602207', '-46.37107789920607', '', '', '0', '']
['2117006', '', 'Avenida Presidente Wilson, 919-1023', '', '-23.968563574797606', '-46.37542813275446', '', '', '0', '']
['2112006', '', 'Avenida Presidente Wilson, 81-195', '', '-23.96509564509826', '-46.38189341472328', '', '', '0', '']
['2114003', '', 'Rua XV de Novembro, 201', '', '-23.96688285948393', '-46.38700981640366', '', '', '0', '']
['2054013', '', 'Rua Marques de S\xc3\xa3o Vicente, 246-382', '', '-23.96895569387297', '-46.39105845502521', '', '', '0', '']
['2033024', '', 'Rua Polidoro de Oliveira Bittencourt, 351-475', '', '-23.96741835140729', '-46.40212963741289', '', '', '0', '']
['1904004', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 324', '', '-23.926047157857678', '-46.40608941579635', '', '', '0', '']
['2184002', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 550-552', '', '-23.927477731416403', '-46.40356174268227', '', '', '0', '']
['2185001', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 970-976', '', '-23.92867534482151', '-46.399608103042816', '', '', '0', '']
['2184003', '', 'Avenida Marginal Direita Anchieta', '', '-23.927509025525517', '-46.38700901660807', '', '', '0', '']
['2186001', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 60-62', '', '-23.931213796434356', '-46.35654115133052', '', '', '0', '']
['2187001', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 168', '', '-23.933019291948806', '-46.358449173535604', '', '', '0', '']
['2006005', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 254', '', '-23.934367859371413', '-46.360942590120544', '', '', '0', '']
['2051017', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 376-392', '', '-23.93749796253735', '-46.36332201283753', '', '', '0', '']
['1904005', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 414-460', '', '-23.939473145101633', '-46.364412694456405', '', '', '0', '']
['1927004', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 552', '', '-23.94201694240631', '-46.36615345431272', '', '', '0', '']
['2051018', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 586', '', '-23.9431089801336', '-46.36702356201887', '', '', '0', '']
['2186002', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 826', '', '-23.945706892595442', '-46.36914069736636', '', '', '0', '']
['1887008', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 852', '', '-23.947063831905602', '-46.37023193618117', '', '', '0', '']
['2140006', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 896-1000', '', '-23.949407895308326', '-46.372129813215736', '', '', '0', '']
['2183003', '', 'Avenida Antonio Emmerich, 1457-1481', '', '-23.95297989151473', '-46.37443366382813', '', '', '0', '']
['2140007', '', 'Avenida Antonio Emmerich, 841-901', '', '-23.95859518915963', '-46.37638913693926', '', '', '0', '']
['2051019', '', 'Avenida Antonio Emmerich, 705', '', '-23.960094273797182', '-46.37693857187425', '', '', '0', '']
['2183004', '', 'Avenida Antonio Emmerich, 481', '', '-23.96152638634696', '-46.378573420976636', '', '', '0', '']
['1970005', '', 'Avenida Antonio Emmerich, 211', '', '-23.96278687077956', '-46.380704564082244', '', '', '0', '']
['2140008', '', 'Avenida Antonio Emmerich, 97-101', '', '-23.963727170929804', '-46.382326475692494', '', '', '0', '']
['1970006', '', 'Rua XV de Novembro, 265-307', '', '-23.966225189357253', '-46.386746545351166', '', '', '0', '']
['1887009', '', 'Avenida Ayrton Senna da Silva, 15994-16070', '', '-23.969512599743506', '-46.40272971739614', '', '', '0', '']
['1919020', '', 'Avenida Lu\xc3\xads Ant\xc3\xb4nio Pimenta, 1993-2029', '', '-23.97225208547305', '-46.39895737468542', '', '', '0', '']
['2176002', '', 'Avenida Lu\xc3\xads Ant\xc3\xb4nio Pimenta, 1527-1651', '', '-23.971918847715223', '-46.394724447358556', '', '', '0', '']
['2182001', '', 'Rua Padre Anchieta, 207-327', '', '-23.966149481449136', '-46.383633870317304', '', '', '0', '']
['2010007', '', 'Av. Ant\xc3\xb4nio Emmerick, 336', '', '-23.962529486976656', '-46.379652532701634', '', '', '0', '']
['2149008', '', 'Avenida Antonio Emmerich, 478-480', '', '-23.96147451109418', '-46.37782702685077', '', '', '0', '']
['1990010', '', 'Avenida Antonio Emmerich, 1134-1138', '', '-23.95643252255406', '-46.37529098349884', '', '', '0', '']
['2003007', '', 'Avenida Antonio Emmerich, 1452', '', '-23.95407547172443', '-46.37445562688725', '', '', '0', '']
['2059024', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 783', '', '-23.946301606411105', '-46.369208289198895', '', '', '0', '']
['2180003', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 623', '', '-23.943751271720828', '-46.36715144671651', '', '', '0', '']
['2179004', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 493', '', '-23.940439256906245', '-46.3644870787961', '', '', '0', '']
['2178004', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 251-259', '', '-23.93468965268137', '-46.36089236074022', '', '', '0', '']
['2078023', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 103', '', '-23.93248292958083', '-46.35711977064548', '', '', '0', '']
['2149009', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 65', '', '-23.93135077981828', '-46.356220019052664', '', '', '0', '']
['1937007', '', 'Via Anchieta', '', '-23.928621552009172', '-46.3638430405469', '', '', '0', '']
['2179005', '', 'Rodovia Anchieta', '', '-23.927059931529083', '-46.38704272773492', '', '', '0', '']
['1919021', '', 'Via Anchieta, 185-787', '', '-23.92701136683167', '-46.40271027725261', '', '', '0', '']
['2175026', '', 'Rua Jos\xc3\xa9 de Castro, 109-125', '', '-23.934526909763015', '-46.42702756614895', '', '', '0', '']
['4780568143200256', '', 'Avenida Beira Mar, 28-105', '', '-23.932163769051726', '-46.4137844417791', '', '', '0', '']
['1896004', '', 'Rua Uruguai, 195', '', '-23.93146932003627', '-46.41224097842097', '', '', '0', '']
['6294269237133312', '', 'Avenida Edval Gomes de Brito, 10', '', '-23.92600839976962', '-46.4159506119782', '', '', '0', '']
['5152153043730432', '', 'Avenida Edval Gomes de Brito, 221-295', '', '-23.924322283287566', '-46.4175760157658', '', '', '0', '']
['5703401996288000', '', 'Avenida Irm\xc3\xa3 Valderez Corr\xc3\xaaa, 136', '', '-23.923113011821854', '-46.41669039087557', '', '', '0', '']
['1919025', '', 'Avenida Comendador Francisco Bernardo, 109', '', '-23.923470870328423', '-46.41428560109473', '', '', '0', '']
['2023019', '', 'Rua Vereador Gigino Aldo Trombino, 547-845', '', '-23.924464911804108', '-46.41345724697943', '', '', '0', '']
['2199007', '', 'Rua Vereador Giginio Aldo Trombino, 78', '', '-23.92732985388173', '-46.41065908608317', '', '', '0', '']
['2229001', '', 'Via marginal Sul da Rodovia Anchieta, 170-256', '', '-23.922977906843435', '-46.410051911710276', '', '', '0', '']
['1923041', '', 'Rua Ana Maria, 22-178', '', '-23.929263924084914', '-46.411017815374706', '', '', '0', '']
['34392106', '', 'R. Maria Graziela, 172-368', '', '-23.929657643007324', '-46.40805287606456', '', '', '0', '']
['1919026', '', 'Rua Maria Graziela, 1102-1316', '', '-23.93039817427058', '-46.40372318848242', '', '', '0', '']
['34753101', '', 'R. Maria Graziela, 1024-1208', '', '-23.930708887518385', '-46.401680761128276', '', '', '0', '']
['2021015', '', 'Via Marginal Sul da  Via Anchieta', '', '-23.928599766126485', '-46.39770993770337', '', '', '0', '']
['2221008', '', 'Rua Maria do Carmo, 1025', '', '-23.928906250020827', '-46.40097319951365', '', '', '0', '']
['2023020', '', 'Rua Maria do Carmo, 467-555', '', '-23.928010883322653', '-46.40522771064943', '', '', '0', '']
['2025006', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 340', '', '-23.926117779516066', '-46.405983116191216', '', '', '0', '']
['6291859102236672', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 870', '', '-23.928374752482792', '-46.40106172835111', '', '', '0', '']
['2163001', '', 'Rod. Anchieta', '', '-23.927544048534305', '-46.38730370159036', '', '', '0', '']
['35262133', '', 'Avenida Marginal Direita Anchieta, 1236-1470', '', '-23.929917649858822', '-46.36488734778973', '', '', '0', '']
['739111', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 67', '', '-23.931322965530377', '-46.356198699028845', '', '', '0', '']
['560033', '', 'Avenida Martins Fontes, 2213-2301', '', '-23.931063662914653', '-46.34919982888942', '', '', '0', '']
['34003114', '', 'Avenida Presidente Get\xc3\xbalio Dornelles Vargas, 533', '', '-23.931700224792515', '-46.338414564754416', '', '', '0', '']
['33934139', '', 'Rua S\xc3\xa3o Francisco, 56-96', '', '-23.936655378643266', '-46.33013981338494', '', '', '0', '']
['1921013', '', 'Rua S\xc3\xa3o Francisco, 172-176', '', '-23.937382784151705', '-46.326727918802185', '', '', '0', '']
['1940016', '', 'Avenida Washington Luiz, 60', '', '-23.949320050862983', '-46.32588773415701', '', '', '0', '']
['2163003', '', 'Avenida Doutor Washington Luiz, 86', '', '-23.95053828087803', '-46.32601895395449', '', '', '0', '']
['2065008', '', 'Avenida Afonso Pena, 254', '', '-23.963572136582158', '-46.313471479504', '', '', '0', '']
['1956011', '', 'Av. Afonso Pena, 478', '', '-23.969891762558166', '-46.30409174356591', '', '', '0', '']
['2023023', '', 'Av. Afonso Pena, 626', '', '-23.973414913780594', '-46.30205083184573', '', '', '0', '']
['2175030', '', 'Av. Cel. Joaquim Montenegro, 395', '', '-23.97668440065251', '-46.30017602692811', '', '', '0', '']
['2228004', '', 'Av. Cel. Joaquim Montenegro, 75', '', '-23.98095760975476', '-46.30582362404688', '', '', '0', '']
['1937010', '', 'Av. Cel. Joaquim Montenegro, 37', '', '-23.982160598962462', '-46.30740793586171', '', '', '0', '']
['1896007', '', 'Avenida dos Banc\xc3\xa1rios, 2-10', '', '-23.98509763161716', '-46.306007470899864', '', '', '0', '']
['2226006', '', 'Av. Banc\xc3\xa1rios, 40', '', '-23.986842069260433', '-46.30369102384816', '', '', '0', '']
['2221009', '', 'Avenida Rei Alberto I, 290-314', '', '-23.989047767425465', '-46.29962440877985', '', '', '0', '']
['1919030', '', 'Av. Rei Alberto I, 366', '', '-23.98769373385094', '-46.297075234879735', '', '', '0', '']
['2228005', '', 'Pra\xc3\xa7a Almirante Gago Coutinho.', '', '-23.986277843079954', '-46.29471233581094', '', '', '0', '']
['2221010', '', 'Av. Afonso Pena, 685', '', '-23.975113881928948', '-46.29968721595325', '', '', '0', '']
['2023024', '', 'Avenida Afonso Pena, 629', '', '-23.974061794812535', '-46.30127562823136', '', '', '0', '']
['1950004', '', 'Avenida Afonso Pena, 463', '', '-23.969188945229615', '-46.304502591806184', '', '', '0', '']
['2022042', '', 'Avenida Afonso Pena, 395', '', '-23.967349706036313', '-46.30723209348601', '', '', '0', '']
['128586047', '', 'Avenida Afonso Pena, 305-317', '', '-23.965491249145263', '-46.3099994417438', '', '', '0', '']
['2221001', '', 'Avenida Afonso Pena, 257', '', '-23.963182852811034', '-46.313439037837284', '', '', '0', '']
['2221012', '', 'Av. Afonso Pena, 1', '', '-23.957639068287204', '-46.322540916224995', '', '', '0', '']
['2165002', '', 'Avenida Doutor Washington Luiz, 217-221', '', '-23.955820655706873', '-46.32609041447766', '', '', '0', '']
['2161020', '', 'Avenida Doutor Washington Luiz, 173', '', '-23.95392610511859', '-46.325904702529435', '', '', '0', '']
['2054033', '', 'Avenida Doutor Washington Luiz, 49', '', '-23.949118960542442', '-46.325446898242994', '', '', '0', '']
['1949025', '', 'Rua do Com\xc3\xa9rcio, 795-917', '', '-23.934136051494555', '-46.326205574576946', '', '', '0', '']
['2027009', '', 'Rua General C\xc3\xa2mara, 31-37', '', '-23.933715891328408', '-46.32930024634133', '', '', '0', '']
['2228006', '', 'Rua Vasconcelos Tavares, 123-189', '', '-23.933889660313056', '-46.33082738642971', '', '', '0', '']
['2226008', '', 'Avenida Visconde de S\xc3\xa3o Leopoldo, 590', '', '-23.93208778965032', '-46.33642209431348', '', '', '0', '']
['20380059', '', 'Rodovia Anchieta', '', '-23.920721984849365', '-46.41221339106202', '', '', '0', '']
['18931803', '', 'Avenida Tancredo de Almeida Neves, 5394-5494', '', '-23.920392241792793', '-46.41214498521738', '', '', '0', '']
['5237177927598080', '', 'Avenida Joaquim Jorge Peralta, 24-54', '', '-23.924926035781823', '-46.40849435227291', '', '', '0', '']
['124706171', '', 'Rua Estados Unidos, 566-630', '', '-23.927915532121645', '-46.404408270126986', '', '', '0', '']
['36368094', '', 'Rua Carlos Gomes, 28-100', '', '-23.928823990309994', '-46.39949112474758', '', '', '0', '']
['1919033', '', 'Rua Carlos Gomes, 136-180', '', '-23.929914399351027', '-46.39968958151589', '', '', '0', '']
['37467102', '', 'Rua Manoel Louren\xc3\xa7o dos Santos, 168', '', '-23.931657284477616', '-46.40014286470797', '', '', '0', '']
['37219153', '', 'Rua Maria Cristina, 1052', '', '-23.930878596646746', '-46.4034899227444', '', '', '0', '']
['37236236', '', 'Rua Maria Cristina, 355', '', '-23.929869608359148', '-46.40855036302053', '', '', '0', '']
['36430303', '', 'Rua Maria Cristina, 21-175', '', '-23.92832971762561', '-46.4108569395784', '', '', '0', '']
['36627183', '', 'Avenida Joaquim Jorge Peralta, 1622-1672', '', '-23.927718707385587', '-46.410375538924384', '', '', '0', '']
['2228007', '', 'R. Vereador Gigino Aldo Trombino, 848', '', '-23.927187118720134', '-46.410504129983096', '', '', '0', '']
['5372981471608832', '', 'Rua Edvaldo Gomes de Brito, 222-296', '', '-23.924449410994868', '-46.41774481023924', '', '', '0', '']
['5096138080256000', '', 'Rua Edvaldo Gomes de Brito, 10', '', '-23.926163704243756', '-46.41610158130254', '', '', '0', '']
['1923046', '', 'Avenida Brasil, 960-972', '', '-23.932068264584125', '-46.412183943147795', '', '', '0', '']
['2161022', '', 'Avenida Marginal, 1-61', '', '-23.93416956264555', '-46.426717093329174', '', '', '0', '']
['2036006', '', 'Rua Alberto Pinto de Carvalho, 289-371', '', '-23.921263125660435', '-46.42712242163048', '', '', '0', '']
['2036007', '', 'Avenida Deputado Em\xc3\xadlio Justo, 156-204', '', '-23.920135268293546', '-46.425948939197575', '', '', '0', '']
['2153019', '', 'Rua Ala\xc3\xadde Soares Souza Chaves, 134', '', '-23.922045232072733', '-46.42439964205289', '', '', '0', '']
['36410152', '', 'Interliga\xc3\xa7\xc3\xa3o Anchieta Imigrantes, 2324-2478', '', '-23.92094903380596', '-46.41777383613227', '', '', '0', '']
['1986008', '', 'Via Marginal Sul da Via Anchieta, 2-404', '', '-23.920652501556944', '-46.413381135793145', '', '', '0', '']
['2230001', '', 'Via Marginal Sul da Rodovia Anchietas, 7036', '', '-23.924895213244767', '-46.407291428236334', '', '', '0', '']
['1997009', '', 'Avenida Brasil, 22', '', '-23.92524004040977', '-46.40686215892675', '', '', '0', '']
['2153020', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 360', '', '-23.926270488806015', '-46.40576147376402', '', '', '0', '']
['1949019', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 720', '', '-23.927945357907113', '-46.40242309935952', '', '', '0', '']
['2065005', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 1010', '', '-23.928685348456675', '-46.39956628253006', '', '', '0', '']
['2022037', '', 'Rua Carlos Gomes, 79', '', '-23.928574977083606', '-46.399215830856946', '', '', '0', '']
['2131007', '', 'Via Marginal Sul da  Via Anchieta', '', '-23.928628968578707', '-46.39647212879791', '', '', '0', '']
['2036008', '', 'Via Marginal Sul da Via Anchieta.', '', '-23.928552424148762', '-46.39500212557557', '', '', '0', '']
['1997010', '', 'Avenida Marginal Direita Via Anchieta', '', '-23.928153093167644', '-46.39185303633454', '', '', '0', '']
['1986009', '', 'Via Marginal Sul da Via Anchieta, 2645', '', '-23.9275626115295', '-46.38743192965999', '', '', '0', '']
['2022038', '', 'Via Marginal Sul da Via Anchieta, 269', '', '-23.92721742926995', '-46.38463960395456', '', '', '0', '']
['2153021', '', 'Via Marginal Sul da Via Anchieta, 2791-2967', '', '-23.92691841932946', '-46.381240349754286', '', '', '0', '']
['2231001', '', 'Via Marginal Sul da  Via Anchieta, 2', '', '-23.92734096451545', '-46.37620773170789', '', '', '0', '']
['2229003', '', 'Via Marginal Sul da Via Anchieta, 2a', '', '-23.92800277207049', '-46.37176689666739', '', '', '0', '']
['1974004', '', 'Rua Ana Santos, 69', '', '-23.93041261439106', '-46.35998976149978', '', '', '0', '']
['2229004', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 61-63', '', '-23.93112245428259', '-46.35604516098083', '', '', '0', '']
['1949020', '', 'Avenida Martins Fontes, 2327-2515', '', '-23.930812787483198', '-46.35098787733977', '', '', '0', '']
['2021016', '', 'Avenida Martins Fontes, 577-807', '', '-23.93028849293968', '-46.34632374995445', '', '', '0', '']
['1940015', '', 'Avenida Martins Fontes, 165', '', '-23.93004325749269', '-46.340993115672205', '', '', '0', '']
['2131008', '', 'Avenida Presidente Get\xc3\xbalio Dorneles Vargas, 131-145', '', '-23.931862781601062', '-46.33822200395331', '', '', '0', '']
['1974006', '', 'Avenida S\xc3\xa3o Francisco, 172-174', '', '-23.93736046961431', '-46.32684748084287', '', '', '0', '']
['2231003', '', 'Avenida Senador Feij\xc3\xb3, 352', '', '-23.944404425448713', '-46.3265324193703', '', '', '0', '']
['2158006', '', 'Rua Almeida de Morais, 65', '', '-23.948802504646075', '-46.32694184623365', '', '', '0', '']
['1997014', '', 'Avenida Washington Luiz, 96', '', '-23.9508936198472', '-46.326061404944014', '', '', '0', '']
['2231004', '', 'Avenida Washington Luiz, 140', '', '-23.95268119556698', '-46.326225311323725', '', '', '0', '']
['1949022', '', 'Avenida Washington Luiz, 186', '', '-23.954424185475197', '-46.32640615792392', '', '', '0', '']
['1974007', '', 'Avenida Washington Luiz, 248', '', '-23.956493566317796', '-46.326608220057096', '', '', '0', '']
['1986010', '', 'Avenida Afonso Pena, 44-48', '', '-23.958521842502698', '-46.320971969024555', '', '', '0', '']
['2231005', '', 'Avenida Afonso Pena, 90', '', '-23.959373433115758', '-46.319719187045735', '', '', '0', '']
['2131009', '', 'Avenida Afonso Pena, 164-170', '', '-23.960974393841163', '-46.317315965427106', '', '', '0', '']
['2229005', '', 'Avenida Afonso Pena, 182-184', '', '-23.96198318119435', '-46.31582677077654', '', '', '0', '']
['2153022', '', 'Avenida Afonso Pena, 358a', '', '-23.966663177144444', '-46.308918514737314', '', '', '0', '']
['2229006', '', 'Pra\xc3\xa7a Visconde de Itaboray', '', '-23.968892367510275', '-46.30587079158461', '', '', '0', '']
['1940017', '', 'Avenida Afonso Pena, 516-522', '', '-23.970053150084908', '-46.30385105101903', '', '', '0', '']
['2131010', '', 'Avenida Afonso Pena, 690', '', '-23.975217417621295', '-46.300178240443174', '', '', '0', '']
['1986012', '', 'Avenida Afonso Pena, 718-722', '', '-23.976240503275072', '-46.298719625165724', '', '', '0', '']
['2230003', '', 'Avenida M\xc3\xa1rio Covas, 2414-2540', '', '-23.979281740017235', '-46.29414302857117', '', '', '0', '']
['2022041', '', 'Pra\xc3\xa7a Almirante Gago Coutinho, 2944-3060', '', '-23.98446991836427', '-46.29502734535545', '', '', '0', '']
['2153023', '', 'Pra\xc3\xa7a Almirante Gago Coutinho, 196-242', '', '-23.98566155520881', '-46.295277762617445', '', '', '0', '']
['1974008', '', 'Avenida Doutor Pedro Lessa, 122-158', '', '-23.980418757705586', '-46.295044568873905', '', '', '0', '']
['1969016', '', 'Avenida Doutor Pedro Lessa, 162-204', '', '-23.9798819130527', '-46.29587523799303', '', '', '0', '']
['128606055', '', 'Avenida Coronel Joaquim Montenegro, 424', '', '-23.97634859023274', '-46.29906166592117', '', '', '0', '']
['120136057', '', 'Avenida General Francisco Glic\xc3\xa9rio, 2-74', '', '-23.95735703492146', '-46.32519636226213', '', '', '0', '']
['122456202', '', 'Rua Br\xc3\xa1s Cubas, 111', '', '-23.937814007685425', '-46.324592571326136', '', '', '0', '']
['123816005', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 96-100', '', '-23.93229403991613', '-46.35738807152529', '', '', '0', '']
['118996061', '', 'Rua B\xc3\xb3ris Kaufman, 14-368', '', '-23.932428399691908', '-46.36210029983041', '', '', '0', '']
['126146039', '', 'Via Marginal Sul da Via Anchieta, 979-1093', '', '-23.928844308948637', '-46.36717416614916', '', '', '0', '']
['127456074', '', 'Via Marginal Sul da Via Anchieta, 2792-2968', '', '-23.92672251006409', '-46.38157848526349', '', '', '0', '']
['130126004', '', 'Via Marginal Sul da Via Anchieta', '', '-23.928423206787762', '-46.39686557623025', '', '', '0', '']
['127456075', '', 'Acesso Interliga\xc3\xa7\xc3\xa3o Anchieta Imigrantes, 7036', '', '-23.925284865286827', '-46.406346589925654', '', '', '0', '']
['119016224', '', 'Avenida Brasil, 62', '', '-23.925791572511493', '-46.40729720154442', '', '', '0', '']
['126146040', '', 'Rua Bras\xc3\xadlia, 1-89', '', '-23.927623398873223', '-46.4031636885414', '', '', '0', '']
['118996062', '', 'Avenida Nossa Senhora de F\xc3\xa1tima, 932', '', '-23.928555925867478', '-46.400339057851674', '', '', '0', '']
['130126005', '', 'Rua Carlos Gomes, 348-402', '', '-23.93130272624866', '-46.399933401893776', '', '', '0', '']
['130226002', '', 'Rua Manuel Louren\xc3\xa7o dos Santos, 40', '', '-23.931478339787002', '-46.40129467350529', '', '', '0', '']
['124426005', '', 'Rua Maria Cristina, 973-975', '', '-23.930799005489543', '-46.40404256703021', '', '', '0', '']
['124056085', '', 'Rua Maria Cristina, 278', '', '-23.929502241188956', '-46.40911375216333', '', '', '0', '']
['118996063', '', 'Rua Vereador Giginio Aldo Trombino, 293', '', '-23.925037265903846', '-46.41260522468323', '', '', '0', '']
['130126006', '', 'Avenida Comendador Francisco Bernardo, 227-259', '', '-23.922500244444308', '-46.415074190116414', '', '', '0', '']
['126226004', '', 'Rua J\xc3\xbalio Cunha, 29-185', '', '-23.922874552232635', '-46.41206963528288', '', '', '0', '']
['126226005', '', 'Viaduto Trinta e Um de Mar\xc3\xa7o, atual Rubens Paiva.', '', '-23.921618557383063', '-46.40880970132025', '', '', '0', '']
['124426006', '', 'Rodovia Anchieta, 2080', '', '-23.91944341236586', '-46.4140080193075', '', '', '0', '']
['125616048', '', 'Interliga\xc3\xa7\xc3\xa3o Anchieta Imigrantes, 2285-2597', '', '-23.920531600810456', '-46.41808395056765', '', '', '0', '']
['127896030', '', 'Avenida Deputado Em\xc3\xadlio Justo, 205-257', '', '-23.920541965052873', '-46.425484291166974', '', '', '0', '']
['123226133', '', 'Avenida Deputado Esmeraldo Tarqu\xc3\xadnio, 212-260', '', '-23.920823208345972', '-46.42735846034536', '', '', '0', '']
['6009377379057664', '', 'Avenida Comendador Francisco Bernardo, 262-478', '', '-23.921307228216385', '-46.41630767542499', '', '', '0', '']
['34538015', '', 'Viaduto Trinta e Um de Mar\xc3\xa7o', '', '-23.92453231270528', '-46.408329791473335', '', '', '0', '']
['18761790', '', 'Viaduto Trinta e Um de Mar\xc3\xa7o', '', '-23.923540508076506', '-46.40978036507492', '', '', '0', '']
['19175820', '', 'Avenida Joaquim Jorge Peralta, 158-322', '', '-23.926826571072056', '-46.41007441031474', '', '', '0', '']
['1949027', '', 'Rua Vereador Giginio Aldo Trombino, 1-157', '', '-23.927088329303707', '-46.410611166412565', '', '', '0', '']
['1896008', '', 'Avenida Comendador Francisco Bernardo, 35', '', '-23.923838982299777', '-46.413793612031256', '', '', '0', '']
['19143682', '', 'Viaduto Trinta e Um de Mar\xc3\xa7o', '', '-23.922779304206955', '-46.40904694375331', '', '', '0', '']
['18775805', '', 'Acesso para Interliga\xc3\xa7\xc3\xa3o Anchieta Imigrantes', '', '-23.918697375186838', '-46.416278436204266', '', '', '0', '']
['19919909', '', 'Interliga\xc3\xa7\xc3\xa3o Anchieta Imigrantes, 1787-2283', '', '-23.921326875675696', '-46.41976949100456', '', '', '0', '']
['2116008', '', 'Rodovia dos Imigrantes, 1820', '', '-23.977117756776835', '-46.40171055378895', '', '', '0', '']
['14423032', '', 'Rodovia dos Imigrantes', '', '-23.9854931594392', '-46.40087748650689', '', '', '0', '']
['17894004', '', 'Rodovia dos Imigrantes', '', '-23.988989666112545', '-46.400800368255915', '', '', '0', '']
['57326025', '', 'Avenida Presidente Get\xc3\xbalio Dorneles Vargas, 15-27', '', '-23.935490516733495', '-46.33423146810223', '', '', '0', '']
['43166081', '', 'Avenida Doutor Waldemar Le\xc3\xa3o, 102-134', '', '-23.939022750835782', '-46.33409488137833', '', '', '0', '']
['2007007', '', 'Avenida Doutor Bernardino de Campos, 40', '', '-23.949482462924344', '-46.337083038867426', '', '', '0', '']
['2008017', '', 'Avenida Doutor Bernardino de Campos, 92-96', '', '-23.951084893441372', '-46.337277598732605', '', '', '0', '']
['2001022', '', 'Avenida Doutor Bernardino de Campos, 376', '', '-23.95806453923717', '-46.33813567125143', '', '', '0', '']
['2101010', '', 'Avenida Doutor Bernardino de Campos, 468', '', '-23.961140287648817', '-46.338506477510705', '', '', '0', '']
['1912015', '', 'Avenida Doutor Bernardino de Campos, 588', '', '-23.96506201640201', '-46.33898864846961', '', '', '0', '']
['2000008', '', 'Avenida Presidente Wilson, 198-232', '', '-23.968334726632406', '-46.353424220607835', '', '', '0', '']
['2001024', '', 'Avenida Padre Manoel da N\xc3\xb3brega, 1609-1708', '', '-23.968231345759534', '-46.35767980724546', '', '', '0', '']
['2004012', '', 'Avenida Padre Manoel da N\xc3\xb3brega, 545', '', '-23.97045624115006', '-46.36871173498752', '', '', '0', '']
['1912017', '', 'R. Benjamin Constant, 110', '', '-23.96360094504547', '-46.384811714087334', '', '', '0', '']
['2005013', '', 'Av. Cap-mor. Aguiar, 680', '', '-23.9651980078484', '-46.391468927920045', '', '', '0', '']
['2003016', '', 'Avenida Martins Fontes, 1470', '', '-23.961616250553647', '-46.39638147781331', '', '', '0', '']
